y,a,c02,c03,c04,c05,c06,c07,n01,n02,n03,n04
0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,2,0,0,0,0,2,17,0,0
0,0,0,1,1,0,0,0,0,0,26,0
0,0,0,1,0,0,0,0,2,0,0,0
0,0,0,2,0,0,1,0,1,0,0,0
1,1,0,0,0,0,0,0,1,0,102,0
0,0,0,1,1,0,0,0,2,0,0,0
0,0,2,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
1,1,0,0,1,0,1,0,1,0,103,0
1,0,0,1,0,0,1,1,2,0,0,0
0,1,2,0,1,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0
0,0,3,0,1,0,0,0,1,0,97,0
0,0,2,1,0,0,0,0,2,0,0,0
1,1,0,0,1,0,0,0,1,0,40,0
0,1,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,2,0,461,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
1,1,0,2,0,0,0,0,0,0,565,0
0,0,0,0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,1,0,1,0,165,0
1,0,2,2,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,1,0,1,0,0,0
1,1,0,2,1,0,1,1,0,0,228,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,4,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,1,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0
0,0,2,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,0,0,0,0,2,634,204,0
1,1,2,1,0,0,1,0,2,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,0,0
0,0,0,2,0,0,1,0,0,129,0,0
0,0,0,0,0,0,1,0,1,0,22,0
0,0,0,1,0,0,0,0,3,0,0,0
0,0,2,0,1,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,0,110,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,3,0,0,0
0,0,0,2,0,0,0,0,1,0,8,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,0,0,1,0,3,145,143,0
1,1,3,0,0,0,1,1,2,0,344,0
0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,0,1,0,1,0,62,0
0,0,0,1,1,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,2,0,8,0
0,0,0,0,0,0,1,0,2,0,68,0
1,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,1,0,646,0
1,0,1,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,1,0,1,0,13,0
0,0,0,0,0,0,1,0,0,0,145,0
0,0,0,0,0,0,1,0,1,0,5,0
1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,24,105,0
0,0,3,0,0,0,1,1,0,0,7,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
1,0,2,2,1,1,1,1,1,0,439,262
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,1,2,0,0,0,1,0,2,0,146,0
1,1,2,0,0,1,1,0,2,0,60,0
0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,2,0,0,0,0,1,0,0,0
0,0,0,1,1,0,1,1,2,0,6,0
0,0,0,2,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,3,0,168,0
0,0,0,2,1,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,1,0,83,0
0,1,0,0,1,0,1,0,3,0,0,0
0,1,3,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,228,0
0,0,0,2,0,0,0,0,1,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,12,0
1,0,0,0,1,0,0,0,1,0,0,0
0,1,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0
1,0,1,0,1,0,1,1,2,113,339,0
1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,68,145,0
0,0,5,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,1,0,1,0,1,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,0,0,2,0,30,0
1,0,1,0,1,0,0,0,1,0,0,0
0,0,0,2,0,0,1,0,0,0,4,0
1,0,1,2,1,0,1,1,2,0,34,0
0,1,0,0,0,0,0,0,1,0,242,0
0,1,0,2,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,112,0
0,0,0,0,0,0,1,0,0,0,0,0
0,1,2,0,0,0,0,0,3,0,0,0
1,1,2,0,0,1,1,0,3,0,0,794
1,0,0,2,0,0,1,0,3,0,0,0
1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,2,0,55,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
1,0,0,2,1,0,0,0,0,0,60,0
1,0,1,0,1,0,0,0,3,0,0,0
0,0,1,1,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,2,0,0,0
1,1,1,0,1,0,1,0,1,0,495,0
0,0,0,2,1,0,0,0,0,0,36,0
1,0,1,0,1,0,1,0,2,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,5,0
0,0,1,2,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,1,0,365,0
0,1,3,0,0,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,2,0,63,0
0,1,1,0,0,0,0,0,1,0,205,0
0,0,1,0,0,0,0,0,1,0,0,0
0,1,0,2,1,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,2,0,0,0
1,0,1,2,0,1,1,1,1,0,96,45
0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,2,1,0,1,0,1,20,257,0
0,0,1,0,0,0,1,0,1,0,28,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,1,2,0,0,1,1,0,3,0,0,523
0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,125,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,0,0,0,1,0,3,0,20,0
1,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,46,344,0
1,0,1,0,0,0,1,0,0,0,73,0
0,0,0,0,0,0,1,0,1,0,22,0
0,0,0,2,1,0,0,0,0,0,0,0
0,1,0,1,1,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,78,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,116,0
0,0,0,0,1,1,0,0,2,0,378,159
0,0,0,2,1,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,11,0
1,0,0,2,0,0,1,0,0,0,141,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,1,1,1,0,3,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,20,0
1,0,2,0,1,0,0,0,1,0,2,0
0,0,0,0,1,0,0,0,3,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,1,0,0,0,2,0,0,0
0,0,1,2,1,0,0,0,1,0,0,0
0,0,3,1,0,0,0,0,3,19,104,0
0,0,1,2,0,0,1,1,1,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,272,0
0,1,0,1,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,0,0,1,0,0,3,0,0,224
0,0,1,2,0,0,0,0,0,0,4,0
0,0,1,0,1,0,0,0,2,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,2,0,253,0
1,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,2,0,0,0
0,1,2,0,0,0,0,0,1,0,0,0
1,0,1,2,0,0,1,0,1,0,442,0
0,0,0,0,0,0,1,0,0,0,35,0
1,0,3,0,0,0,0,0,3,0,0,0
1,1,1,0,1,0,0,0,2,0,0,0
0,0,0,2,0,0,1,0,1,0,40,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,3,0,0,0,0,0,0,0,0,0
1,0,4,0,0,0,0,0,1,0,0,0
0,0,2,0,0,0,1,0,1,0,41,0
0,0,0,1,0,0,1,0,2,30,460,0
0,0,0,0,0,0,0,0,1,0,0,0
0,1,3,0,0,0,1,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,393,0
0,0,0,0,1,0,0,0,0,0,60,0
1,1,0,0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0
0,0,1,1,0,0,0,0,2,22,0,0
0,0,2,0,1,0,0,0,1,0,521,0
0,0,3,2,1,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,3,0,0,0
1,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,5,0
0,0,0,0,1,0,1,0,0,0,242,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,24,0,0
0,0,0,2,1,0,1,0,0,0,267,0
1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
1,1,2,0,0,0,0,0,3,0,322,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,3,76,316,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,16,0
0,0,0,0,1,0,1,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,15,0
0,1,1,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,6,0
0,0,1,0,0,0,0,0,2,0,712,0
0,0,0,0,1,0,0,0,0,0,23,0
0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,2,0,252,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,2,0,0,1,0,1,0,141,0
1,0,1,0,0,1,0,0,1,0,119,0
0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,88,0
1,0,0,2,0,0,1,0,0,0,104,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,1,0,0,0,43,0
0,0,0,1,1,0,0,0,0,0,17,0
0,0,0,1,0,0,0,0,2,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,0,0,1,1,2,394,0,0
0,1,2,0,0,0,0,0,1,0,80,0
1,0,0,2,0,0,1,0,1,0,68,0
0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,1,0,0,1,0,2,19,66,0
1,0,2,1,0,0,1,1,1,808,845,0
1,0,0,0,0,0,1,0,3,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,0,0,1,0,3,583,307,0
1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,23,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,2,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,0,2,0,168,0
0,1,1,0,0,1,0,0,3,17,0,220
1,0,1,2,0,0,0,0,0,0,21,0
0,0,0,0,1,0,0,0,0,0,11,0
0,1,0,2,0,0,0,0,1,0,38,0
0,0,3,0,1,0,0,0,2,0,0,0
0,0,2,2,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,30,0
1,1,0,0,0,0,0,0,1,0,178,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0
0,1,1,0,0,0,0,0,0,0,16,0
1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,67,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,0,4,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0,52,0
1,1,1,0,0,0,0,0,3,0,0,0
1,0,0,2,1,0,1,0,1,0,239,0
1,0,1,2,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,2,0,57,0
0,1,2,0,0,0,0,0,0,0,0,0
1,0,3,1,0,0,0,0,2,0,0,0
0,0,0,1,0,0,1,1,2,131,44,0
0,0,0,2,0,0,0,0,0,91,0,0
0,0,3,0,0,0,0,0,3,0,0,0
1,0,0,2,0,0,0,0,2,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,2,0,0,1,0,0,0,19,0
0,1,0,0,0,0,0,0,1,0,27,0
1,1,1,0,0,1,1,0,1,0,50,46
0,0,0,2,0,0,0,0,1,0,0,0
0,1,0,1,1,0,1,0,3,70,296,0
0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0,3,0,2,0
0,0,1,0,1,0,0,0,1,0,0,0
0,0,2,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,9,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,1,0,0,0,1,1,0,2,0,0,0
1,0,3,1,1,0,1,1,3,574,117,232
1,0,0,2,0,0,1,0,1,0,5,0
1,0,2,0,0,0,0,0,1,0,0,0
1,0,1,0,1,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,1,0,0,0,0,0
1,0,1,2,0,0,0,0,1,0,20,0
1,1,1,0,0,1,0,0,3,0,231,0
0,1,0,1,0,0,1,1,2,26,217,0
0,0,0,1,1,0,1,0,0,0,166,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,1,0,15,0
0,1,1,0,0,0,0,0,3,50,379,0
0,0,0,2,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,40,0
1,1,3,2,0,0,0,0,1,0,220,0
1,1,2,2,0,0,1,0,1,83,259,0
1,0,0,2,0,0,1,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,45,0
0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,532,0
0,0,2,2,0,0,0,0,1,0,10,0
0,0,2,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,3,10,83,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,2,0,144,0
0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,2,0,0,1,0,1,152,322,0
0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,0,0,1,0,3,4,108,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,4,1,1,0,1,0,1,0,396,0
0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,2,0,0,1,0,1,0,40,0
0,0,1,1,0,0,1,0,1,0,238,0
1,0,0,0,1,0,0,0,0,0,6,0
1,1,1,0,0,1,1,0,2,0,0,768
1,0,1,0,0,1,1,0,3,0,0,86
0,0,0,2,1,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0,3,0,35,0
1,0,1,0,1,1,1,0,2,24,26,0
0,0,0,2,0,0,1,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,166,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,3,0,0,0,0,0,1,0,29,0
0,1,1,0,0,0,1,0,2,0,0,0
0,0,2,1,0,0,0,0,2,0,0,0
1,1,1,2,0,1,1,0,3,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,104,0
1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,43,0
1,0,1,0,1,0,0,0,2,0,2,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,2,0,0,1,0,0,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,3,0,158,0
0,0,0,2,0,0,1,1,0,0,0,0
0,1,0,0,0,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,1,0,1,1,2,0,235,0
0,0,0,1,0,0,0,0,0,0,16,0
0,0,0,0,1,0,1,1,0,0,0,0
0,0,1,0,1,0,0,0,1,0,62,0
1,0,4,2,1,0,0,0,2,0,35,0
0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,2,0,1,0,0,2,0,0,0
1,1,1,0,1,0,0,0,3,0,0,0
1,0,0,1,1,0,0,0,0,0,0,0
1,1,0,0,1,0,1,0,3,11,227,0
0,0,0,2,0,0,0,0,0,0,5,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,7,65,0
1,0,0,2,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,3,176,402,0
1,0,0,2,0,0,0,0,1,0,112,0
0,0,0,1,0,0,1,1,2,23,182,0
0,0,0,2,0,0,0,0,0,0,109,0
0,0,0,1,0,0,0,0,2,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,146,0
0,0,0,0,1,0,0,0,0,0,20,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,9,0
0,0,0,2,0,0,1,0,0,0,0,0
1,0,3,0,0,1,1,0,1,0,44,468
0,1,3,1,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,3,0,112,0
1,1,0,1,1,0,1,0,3,313,68,0
1,0,0,0,0,0,0,0,1,0,67,0
1,1,0,0,0,0,1,0,3,0,95,0
0,1,0,0,0,0,0,0,3,251,67,0
0,1,0,2,0,0,0,0,0,0,0,0
1,0,2,1,0,0,0,0,3,92,221,0
0,0,0,2,1,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,3,0,0,168
0,1,0,0,1,0,0,0,3,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,1,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,1,0,1,1,0,1,0,212,245
1,1,3,0,0,0,1,0,3,7,91,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,1,0,2,0,57,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,1,0,63,0
0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,47,0
0,0,0,0,0,0,1,0,0,0,22,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,68,0
0,0,0,1,1,0,0,0,1,0,0,0
0,0,2,1,1,0,0,0,2,0,10,0
0,1,0,1,1,0,0,0,2,0,349,0
0,0,0,0,0,0,0,0,0,0,84,0
1,0,0,2,0,0,0,0,0,0,5,0
0,0,1,0,1,0,1,0,0,0,0,0
0,1,2,1,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,24,0
0,1,1,0,0,0,1,0,2,0,0,0
0,0,0,0,1,0,1,0,1,0,35,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,2,2,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,4,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,2,0
1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,81,0
0,0,0,2,1,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,3,0,71,0
1,0,0,0,0,0,0,0,0,0,232,0
1,1,0,0,0,1,0,0,3,0,0,0
1,0,0,0,1,0,1,0,0,0,5,0
0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,3,0,0,0
1,0,2,1,0,0,1,0,3,0,144,0
1,0,2,0,0,1,1,0,1,0,0,17
1,0,4,0,0,0,0,0,2,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,1,0,64,0
0,0,0,2,1,0,1,0,1,0,0,0
1,0,1,1,1,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,28,0
1,0,0,2,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0,473,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,4,1,0,0,1,0,0,0,0,0
1,0,0,1,0,0,1,0,3,0,0,0
1,0,1,0,0,0,1,0,0,0,0,0
0,1,0,2,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,2,156,0,0
0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,353,0
0,0,1,2,0,0,0,0,0,0,1,0
0,0,2,0,0,0,1,1,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,1,0,0,0
1,0,5,2,0,0,0,0,1,0,57,0
1,0,0,1,0,0,1,0,0,195,0,0
1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,2,0,168,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,1,2,0,0,0,0,3,0,0,0
0,0,0,1,0,0,1,0,0,0,11,0
1,0,0,1,0,1,0,0,2,53,87,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,3,960,0,0
0,1,0,0,0,0,1,0,1,0,53,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,40,0
0,1,0,1,1,0,0,0,0,0,0,0
1,0,1,0,1,0,1,0,3,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0
0,0,1,2,0,0,0,0,2,0,106,0
0,1,0,0,1,0,0,0,2,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,57,0
0,0,1,1,1,0,1,0,1,10,89,0
1,0,2,0,0,0,1,0,3,0,32,365
0,0,1,2,0,0,0,0,1,0,77,0
1,1,2,2,0,0,1,0,1,0,151,0
0,0,0,0,0,0,1,0,2,104,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
1,0,4,1,0,0,1,1,1,0,78,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,0,0,0,126,0
0,0,3,2,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0
